FIR_Date,Latitude,Longitude,CrimeGroup_Name,Year,Month,Day,DayOfWeek,grid
2024-02-19,12.961151,77.710957, CYBER CRIME,2024,2,19,0,"(22,75)"
2024-02-20,12.951136,77.695223, CYBER CRIME,2024,2,20,1,"(22,74)"
2024-02-20,12.568978,77.235689, CYBER CRIME,2024,2,20,1,"(17,65)"
2024-02-20,12.568974,77.235689, CYBER CRIME,2024,2,20,1,"(17,65)"
2024-02-20,12.959105,77.673849, CYBER CRIME,2024,2,20,1,"(22,74)"
2024-02-20,12.966566,77.719469, CYBER CRIME,2024,2,20,1,"(22,75)"
2024-02-21,12.957665,77.694341, CYBER CRIME,2024,2,21,2,"(22,74)"
2024-02-23,12.235689,77.125689, CYBER CRIME,2024,2,23,4,"(12,63)"
2024-02-23,12.235689,77.125689, CYBER CRIME,2024,2,23,4,"(12,63)"
2024-02-24,12.955072,77.682934, CYBER CRIME,2024,2,24,5,"(22,74)"
2024-02-24,12.955096,77.682909, CYBER CRIME,2024,2,24,5,"(22,74)"
2024-02-24,12.955096,77.682909, CYBER CRIME,2024,2,24,5,"(22,74)"
2024-02-27,12.956256,77.666749, CYBER CRIME,2024,2,27,1,"(22,74)"
2024-02-27,12.955052,77.682818, CYBER CRIME,2024,2,27,1,"(22,74)"
2024-02-28,12.256893,77.235689, CYBER CRIME,2024,2,28,2,"(12,65)"
2024-02-29,12.969391,77.682377, CYBER CRIME,2024,2,29,3,"(22,74)"
2024-02-29,12.955052,77.682818, CYBER CRIME,2024,2,29,3,"(22,74)"
2024-03-02,12.976808,77.680735, CYBER CRIME,2024,3,2,5,"(22,74)"
2024-03-02,12.955052,77.682818, CYBER CRIME,2024,3,2,5,"(22,74)"
2024-03-02,12.955052,77.682818, CYBER CRIME,2024,3,2,5,"(22,74)"
2024-03-03,12.964626,77.710064, CYBER CRIME,2024,3,3,6,"(22,75)"
2024-03-04,12.974812,77.693628, CYBER CRIME,2024,3,4,0,"(22,74)"
2024-03-05,12.973753,77.694085, CYBER CRIME,2024,3,5,1,"(22,74)"
2024-03-07,12.235689,77.125689, CYBER CRIME,2024,3,7,3,"(12,63)"
2024-03-08,12.235689,77.125689, CYBER CRIME,2024,3,8,4,"(12,63)"
2024-03-08,12.955052,77.682818, CYBER CRIME,2024,3,8,4,"(22,74)"
2024-03-09,12.957547,77.709525, CYBER CRIME,2024,3,9,5,"(22,75)"
2024-03-09,12.969472,77.691026, CYBER CRIME,2024,3,9,5,"(22,74)"
2016-03-05,12.97193984,77.60291873, CYBER CRIME,2016,3,5,5,"(22,73)"
2016-05-05,12.97193943,77.57634079, CYBER CRIME,2016,5,5,3,"(22,72)"
2016-05-11,12.97193984,77.58446127, CYBER CRIME,2016,5,11,2,"(22,72)"
2016-06-10,12.96294678,77.59369, CYBER CRIME,2016,6,10,4,"(22,72)"
2016-06-21,12.9719374,77.55677507, CYBER CRIME,2016,6,21,1,"(22,72)"
2016-09-14,12.97193984,77.58446127, CYBER CRIME,2016,9,14,2,"(22,72)"
2016-09-17,12.97193984,77.58446127, CYBER CRIME,2016,9,17,5,"(22,72)"
2016-10-21,12.97193984,77.58446127, CYBER CRIME,2016,10,21,4,"(22,72)"
2016-10-25,13.11310688,77.59369, CYBER CRIME,2016,10,25,1,"(24,72)"
2016-11-12,12.956762,77.458618, CYBER CRIME,2016,11,12,5,"(22,70)"
2017-02-13,12.97193984,77.58446127, CYBER CRIME,2017,2,13,0,"(22,72)"
2017-03-16,12.97193984,77.58446127, CYBER CRIME,2017,3,16,3,"(22,72)"
2017-03-28,12.97348748,77.61571154, CYBER CRIME,2017,3,28,1,"(22,73)"
2017-07-07,12.95395357,77.59369, CYBER CRIME,2017,7,7,4,"(22,72)"
2017-09-23,12.97193984,77.60291873, CYBER CRIME,2017,9,23,5,"(22,73)"
2017-12-08,77.62124412,12.97273717, CYBER CRIME,2017,12,8,4,"(100,1)"
2018-07-05,12.96294678,77.59369, CYBER CRIME,2018,7,5,3,"(22,72)"
2018-09-21,12.97193984,77.60291873, CYBER CRIME,2018,9,21,4,"(22,73)"
2018-12-08,12.97193984,77.60291873, CYBER CRIME,2018,12,8,5,"(22,73)"
2019-08-01,12.974874,77.619617, CYBER CRIME,2019,8,1,3,"(22,73)"
2019-08-03,12.960906,77.635778, CYBER CRIME,2019,8,3,5,"(22,73)"
2019-08-31,12.970294,77.632046, CYBER CRIME,2019,8,31,5,"(22,73)"
2019-10-17,12.97193984,77.58446127, CYBER CRIME,2019,10,17,3,"(22,72)"
2019-12-03,12.97193984,77.60291873, CYBER CRIME,2019,12,3,1,"(22,73)"
2019-12-19,12.97193854,77.6213762, CYBER CRIME,2019,12,19,3,"(22,73)"
2020-02-07,12.97193854,77.5660038, CYBER CRIME,2020,2,7,4,"(22,72)"
2020-02-19,12.94496035,77.59369, CYBER CRIME,2020,2,19,2,"(22,72)"
2020-02-24,13.07147542,77.59369, CYBER CRIME,2020,2,24,0,"(23,72)"
2020-02-28,12.97188069,77.76995327, CYBER CRIME,2020,2,28,4,"(22,76)"
2020-02-29,12.97193594,77.63983366, CYBER CRIME,2020,2,29,5,"(22,73)"
2020-07-03,12.97193968,77.60658088, CYBER CRIME,2020,7,3,4,"(22,73)"
2021-07-03,12.97193984,77.58446127, CYBER CRIME,2021,7,3,5,"(22,72)"
2021-07-07,12.97193984,77.58446127, CYBER CRIME,2021,7,7,2,"(22,72)"
2021-11-09,12.93071,77.63018, CYBER CRIME,2021,11,9,1,"(21,73)"
2023-07-16,12.97190396,77.45629375, CYBER CRIME,2023,7,16,6,"(22,70)"
2023-07-17,12.97643661,77.59369, CYBER CRIME,2023,7,17,0,"(22,72)"
2023-07-18,12.92697392,77.59369, CYBER CRIME,2023,7,18,1,"(21,72)"
2023-07-18,12.97193854,77.6213762, CYBER CRIME,2023,7,18,1,"(22,73)"
2023-07-19,12.97193984,77.60291873, CYBER CRIME,2023,7,19,2,"(22,73)"
2023-07-19,12.86803058,77.59369, CYBER CRIME,2023,7,19,2,"(21,72)"
2023-07-21,12.97192822,77.5151446, CYBER CRIME,2023,7,21,4,"(22,71)"
2023-07-21,12.81073813,77.59369, CYBER CRIME,2023,7,21,4,"(20,72)"
2023-07-22,12.9719084,77.46502139, CYBER CRIME,2023,7,22,5,"(22,70)"
2023-07-22,12.84990264,77.59369, CYBER CRIME,2023,7,22,5,"(20,72)"
2023-07-29,12.97193594,77.63983366, CYBER CRIME,2023,7,29,5,"(22,73)"
2023-08-07,13.1404415,77.59369, CYBER CRIME,2023,8,7,0,"(24,72)"
2023-08-10,12.97190118,77.45107623, CYBER CRIME,2023,8,10,3,"(22,69)"
2023-08-11,12.98093322,77.59369, CYBER CRIME,2023,8,11,4,"(22,72)"
2023-08-12,12.97187517,77.40939926, CYBER CRIME,2023,8,12,5,"(22,69)"
2023-08-14,12.97193935,77.57523254, CYBER CRIME,2023,8,14,0,"(22,72)"
2023-08-14,12.98093322,77.59369, CYBER CRIME,2023,8,14,0,"(22,72)"
2023-08-16,12.9719399,77.60107299, CYBER CRIME,2023,8,16,2,"(22,72)"
2023-08-17,12.96744339,77.59369, CYBER CRIME,2023,8,17,3,"(22,72)"
2023-08-19,12.95395357,77.59369, CYBER CRIME,2023,8,19,5,"(22,72)"
2023-08-21,12.91495186,77.59369, CYBER CRIME,2023,8,21,0,"(21,72)"
2023-08-21,12.97188832,77.75822474, CYBER CRIME,2023,8,21,0,"(22,76)"
2023-08-21,12.82706484,77.59369, CYBER CRIME,2023,8,21,0,"(20,72)"
2023-08-22,12.97191917,77.48923555, CYBER CRIME,2023,8,22,1,"(22,70)"
2023-08-22,12.9719373,77.55609899, CYBER CRIME,2023,8,22,1,"(22,72)"
2023-08-24,12.97191294,77.47462186, CYBER CRIME,2023,8,24,3,"(22,70)"
2023-08-24,12.97193803,77.56158622, CYBER CRIME,2023,8,24,3,"(22,72)"
2023-08-25,13.06366618,77.59369, CYBER CRIME,2023,8,25,4,"(23,72)"
2023-08-25,12.97193897,77.57048972, CYBER CRIME,2023,8,25,4,"(22,72)"
2023-08-26,12.98093322,77.59369, CYBER CRIME,2023,8,26,5,"(22,72)"
2023-09-02,13.09276884,77.59369, CYBER CRIME,2023,9,2,5,"(24,72)"
2023-09-03,12.9143483,77.59369, CYBER CRIME,2023,9,3,6,"(21,72)"
2023-09-04,13.09902028,77.59369, CYBER CRIME,2023,9,4,0,"(24,72)"
2023-09-06,12.97191948,77.69736704, CYBER CRIME,2023,9,6,2,"(22,74)"
2023-09-06,12.97192915,77.66907077, CYBER CRIME,2023,9,6,2,"(22,74)"
2023-09-06,12.97190731,77.46283504, CYBER CRIME,2023,9,6,2,"(22,70)"
2023-09-13,12.79318643,77.59369, CYBER CRIME,2023,9,13,2,"(20,72)"
2023-09-15,12.97448,77.61421, CYBER CRIME,2023,9,15,4,"(22,73)"
2023-09-18,12.97191151,77.4715314, CYBER CRIME,2023,9,18,0,"(22,70)"
2023-09-21,12.97193462,77.54058348, CYBER CRIME,2023,9,21,3,"(22,71)"
2023-09-21,12.97193093,77.52475338, CYBER CRIME,2023,9,21,3,"(22,71)"
2023-09-23,12.971926,77.67934382, CYBER CRIME,2023,9,23,5,"(22,74)"
2023-09-25,12.80304943,77.59369, CYBER CRIME,2023,9,25,0,"(20,72)"
2023-09-26,13.0772851,77.59369, CYBER CRIME,2023,9,26,1,"(23,72)"
2023-10-13,12.979622,77.625373, CYBER CRIME,2023,10,13,4,"(22,73)"
2023-10-16,12.975282,77.628351, CYBER CRIME,2023,10,16,0,"(22,73)"
2023-11-16,12.975729,77.631599, CYBER CRIME,2023,11,16,3,"(22,73)"
2023-11-17,12.969632,77.623425, CYBER CRIME,2023,11,17,4,"(22,73)"
2023-11-21,12.969627,77.627163, CYBER CRIME,2023,11,21,1,"(22,73)"
2023-12-10,12.963656,77.633125, CYBER CRIME,2023,12,10,6,"(22,73)"
2023-12-10,12.959296,77.638542, CYBER CRIME,2023,12,10,6,"(22,73)"
2023-12-20,12.974685,77.618954, CYBER CRIME,2023,12,20,2,"(22,73)"
2023-12-31,12.959451,77.640426, CYBER CRIME,2023,12,31,6,"(22,73)"
2024-01-05,12.972411,77.624117, CYBER CRIME,2024,1,5,4,"(22,73)"
2024-01-14,12.972143,77.618389, CYBER CRIME,2024,1,14,6,"(22,73)"
2024-01-14,12.980509,77.626567, CYBER CRIME,2024,1,14,6,"(22,73)"
2024-01-16,12.957837,77.600948, CYBER CRIME,2024,1,16,1,"(22,72)"
2024-02-08,12.963219,77.634869, CYBER CRIME,2024,2,8,3,"(22,73)"
2024-02-11,12.974124,77.621689, CYBER CRIME,2024,2,11,6,"(22,73)"
2024-02-14,12.452831,77.635241, CYBER CRIME,2024,2,14,2,"(15,73)"
2024-02-15,12.968315,77.62396, CYBER CRIME,2024,2,15,3,"(22,73)"
2024-02-16,12.977574,77.626847, CYBER CRIME,2024,2,16,4,"(22,73)"
2024-02-18,12.97928,77.622152, CYBER CRIME,2024,2,18,6,"(22,73)"
2016-02-23,12.97284291,77.5815284, CYBER CRIME,2016,2,23,1,"(22,72)"
2016-03-25,12.9728972,77.58353558, CYBER CRIME,2016,3,25,4,"(22,72)"
2016-03-29,12.9695872,77.5853949, CYBER CRIME,2016,3,29,1,"(22,72)"
2016-05-27,12.97868491,77.59369, CYBER CRIME,2016,5,27,4,"(22,72)"
2016-08-06,12.88927584,77.57753742, CYBER CRIME,2016,8,6,5,"(21,72)"
2016-09-22,12.98093322,77.59369, CYBER CRIME,2016,9,22,3,"(22,72)"
2016-12-23,12.97199788,77.5826127, CYBER CRIME,2016,12,23,4,"(22,72)"
2016-12-24,12.88927596,77.58215026, CYBER CRIME,2016,12,24,5,"(21,72)"
2016-12-25,12.97289719,77.58445845, CYBER CRIME,2016,12,25,6,"(22,72)"
2016-12-30,12.88927584,77.57753742, CYBER CRIME,2016,12,30,4,"(21,72)"
2016-12-30,12.96294678,77.59369, CYBER CRIME,2016,12,30,4,"(22,72)"
2017-02-11,12.96570263,77.5826127, CYBER CRIME,2017,2,11,5,"(22,72)"
2017-03-20,13.15276152,77.5826127, CYBER CRIME,2017,3,20,0,"(24,72)"
2017-09-21,12.96744339,77.59369, CYBER CRIME,2017,9,21,3,"(22,72)"
2018-02-07,12.88477939,77.5867631, CYBER CRIME,2018,2,7,2,"(21,72)"
2018-10-29,12.97289716,77.57799832, CYBER CRIME,2018,10,29,0,"(22,72)"
2019-08-13,12.88927584,77.57753742, CYBER CRIME,2019,8,13,1,"(21,72)"
2019-12-26,12.97289716,77.57799832, CYBER CRIME,2019,12,26,3,"(22,72)"
2020-02-28,12.96294678,77.59369, CYBER CRIME,2020,2,28,4,"(22,72)"
2023-07-31,12.97193984,77.58446127, CYBER CRIME,2023,7,31,0,"(22,72)"
2024-02-03,12.969309,77.583871, CYBER CRIME,2024,2,3,5,"(22,72)"
2017-06-29,12.98992643,77.59369, CYBER CRIME,2017,6,29,3,"(22,72)"
2017-10-17,12.98093322,77.59369, CYBER CRIME,2017,10,17,1,"(22,72)"
2018-02-13,12.98093322,77.59369, CYBER CRIME,2018,2,13,1,"(22,72)"
2018-04-07,12.98093322,77.59369, CYBER CRIME,2018,4,7,5,"(22,72)"
2019-07-01,12.85101624,77.63738123, CYBER CRIME,2019,7,1,0,"(20,73)"
2023-07-14,12.945799,77.548961, CYBER CRIME,2023,7,14,4,"(22,71)"
2023-07-15,12.949297,77.553529, CYBER CRIME,2023,7,15,5,"(22,72)"
2023-07-16,12.942677,77.55591, CYBER CRIME,2023,7,16,6,"(22,72)"
2023-07-16,12.938943,77.558728, CYBER CRIME,2023,7,16,6,"(22,72)"
2023-07-17,12.944361,77.565078, CYBER CRIME,2023,7,17,0,"(22,72)"
2023-07-21,12.937501,77.556429, CYBER CRIME,2023,7,21,4,"(22,72)"
2023-07-24,12.931862,77.566744, CYBER CRIME,2023,7,24,0,"(22,72)"
2023-07-29,12.934801,77.555217, CYBER CRIME,2023,7,29,5,"(22,72)"
2023-08-20,12.98093322,77.59369, CYBER CRIME,2023,8,20,6,"(22,72)"
2023-08-21,12.98093322,77.59369, CYBER CRIME,2023,8,21,0,"(22,72)"
2023-08-23,12.89219162,77.5830283, CYBER CRIME,2023,8,23,2,"(21,72)"
2023-08-26,12.98093322,77.59369, CYBER CRIME,2023,8,26,5,"(22,72)"
2023-09-01,12.98992643,77.59369, CYBER CRIME,2023,9,1,4,"(22,72)"
2023-09-25,12.942632,77.559406, CYBER CRIME,2023,9,25,0,"(22,72)"
2023-10-19,12.937798,77.553576, CYBER CRIME,2023,10,19,3,"(22,72)"
2023-10-23,12.912794,77.54758, CYBER CRIME,2023,10,23,0,"(21,71)"
2023-10-30,12.939406,77.554567, CYBER CRIME,2023,10,30,0,"(22,72)"
2023-11-15,12.70973,77.704445, CYBER CRIME,2023,11,15,2,"(19,75)"
2023-11-15,12.934829,77.552902, CYBER CRIME,2023,11,15,2,"(22,72)"
2023-11-17,12.935823,77.553596, CYBER CRIME,2023,11,17,4,"(22,72)"
2023-11-27,12.947233,77.555785, CYBER CRIME,2023,11,27,0,"(22,72)"
2023-11-28,12.70973,77.54862, CYBER CRIME,2023,11,28,1,"(19,71)"
2023-12-03,12.934222,97.553448, CYBER CRIME,2023,12,3,6,"(22,100)"
2023-12-07,12.938416,77.56483, CYBER CRIME,2023,12,7,3,"(22,72)"
2023-12-12,12.938218,77.557282, CYBER CRIME,2023,12,12,1,"(22,72)"
2023-12-15,12.945356,77.555766, CYBER CRIME,2023,12,15,4,"(22,72)"
2023-12-22,12.9311,77.566807, CYBER CRIME,2023,12,22,4,"(22,72)"
2023-12-27,12.937885,77.565986, CYBER CRIME,2023,12,27,2,"(22,72)"
2023-12-28,12.938941,77.560023, CYBER CRIME,2023,12,28,3,"(22,72)"
2023-12-31,12.937885,77.561053, CYBER CRIME,2023,12,31,6,"(22,72)"
2024-01-04,12.946237,77.558814, CYBER CRIME,2024,1,4,3,"(22,72)"
2024-01-06,12.947015,77.565073, CYBER CRIME,2024,1,6,5,"(22,72)"
2024-01-06,12.935167,77.55384, CYBER CRIME,2024,1,6,5,"(22,72)"
2024-01-16,12.94228,77.546112, CYBER CRIME,2024,1,16,1,"(22,71)"
2024-01-30,12.944726,77.566733, CYBER CRIME,2024,1,30,1,"(22,72)"
2024-02-01,12.944729,77.565174, CYBER CRIME,2024,2,1,3,"(22,72)"
2024-02-04,12.943707,77.556693, CYBER CRIME,2024,2,4,6,"(22,72)"
2024-02-05,12.931851,77.552243, CYBER CRIME,2024,2,5,0,"(22,71)"
2024-02-07,12.985844,77.562354, CYBER CRIME,2024,2,7,2,"(22,72)"
2024-02-20,12.942279,77.559341, CYBER CRIME,2024,2,20,1,"(22,72)"
2024-02-23,12.938964,77.56004, CYBER CRIME,2024,2,23,4,"(22,72)"
2024-02-24,12.940774,77.548903, CYBER CRIME,2024,2,24,5,"(22,71)"
2024-02-29,12.946124,77.552555, CYBER CRIME,2024,2,29,3,"(22,71)"
2024-02-29,12.942077,77.553211, CYBER CRIME,2024,2,29,3,"(22,72)"
2024-03-04,12.93608,77.566262, CYBER CRIME,2024,3,4,0,"(22,72)"
2024-03-05,12.950397,77.551839, CYBER CRIME,2024,3,5,1,"(22,71)"
2016-01-04,12.97193935,77.61214746, CYBER CRIME,2016,1,4,0,"(22,73)"
2016-03-07,12.96744339,77.59369, CYBER CRIME,2016,3,7,0,"(22,72)"
2016-04-18,12.96294678,77.59369, CYBER CRIME,2016,4,18,0,"(22,72)"
2016-04-18,12.97193984,77.58446127, CYBER CRIME,2016,4,18,0,"(22,72)"
2016-07-12,12.97193935,77.61214746, CYBER CRIME,2016,7,12,1,"(22,73)"
2016-08-14,13.03709422,77.60586341, CYBER CRIME,2016,8,14,6,"(23,73)"
2016-10-25,12.997121,77.59369, CYBER CRIME,2016,10,25,1,"(22,72)"
2017-02-02,12.97193935,77.61214746, CYBER CRIME,2017,2,2,3,"(22,73)"
2017-02-07,12.96294678,77.59369, CYBER CRIME,2017,2,7,1,"(22,72)"
2017-02-22,12.97193935,77.61214746, CYBER CRIME,2017,2,22,2,"(22,73)"
2017-03-02,12.97193984,77.60291873, CYBER CRIME,2017,3,2,3,"(22,73)"
2017-03-21,77.59704526,13.03600384, CYBER CRIME,2017,3,21,1,"(100,1)"
2017-06-08,12.97193935,77.61214746, CYBER CRIME,2017,6,8,3,"(22,73)"
2017-07-12,12.97193935,77.61214746, CYBER CRIME,2017,7,12,2,"(22,73)"
2017-07-31,12.97193984,77.60291873, CYBER CRIME,2017,7,31,0,"(22,73)"
2018-01-06,12.97193984,77.60291873, CYBER CRIME,2018,1,6,5,"(22,73)"
2018-12-07,12.96294678,77.59369, CYBER CRIME,2018,12,7,4,"(22,72)"
2018-12-21,12.97193935,77.61214746, CYBER CRIME,2018,12,21,4,"(22,73)"
2023-07-29,13.03649,77.59319, CYBER CRIME,2023,7,29,5,"(23,72)"
2023-08-24,12.97193984,77.60291873, CYBER CRIME,2023,8,24,3,"(22,73)"
2023-09-08,12.96744339,77.59369, CYBER CRIME,2023,9,8,4,"(22,72)"
2023-09-27,13.037541,77.598705, CYBER CRIME,2023,9,27,2,"(23,72)"
2023-12-19,13.039724,77.601659, CYBER CRIME,2023,12,19,1,"(23,72)"
2023-12-24,13.032304,77.63339, CYBER CRIME,2023,12,24,6,"(23,73)"
2024-01-08,13.028386,77.588765, CYBER CRIME,2024,1,8,0,"(23,72)"
2024-01-12,13.037787,77.60617, CYBER CRIME,2024,1,12,4,"(23,73)"
2024-02-07,13.038991,77.596992, CYBER CRIME,2024,2,7,2,"(23,72)"
2024-02-20,13.038289,77.590018, CYBER CRIME,2024,2,20,1,"(23,72)"
2024-03-06,13.040379,77.593938, CYBER CRIME,2024,3,6,2,"(23,72)"
2016-02-05,13.04049985,77.66185282, CYBER CRIME,2016,2,5,4,"(23,74)"
2016-02-25,12.99891965,77.59369, CYBER CRIME,2016,2,25,3,"(22,72)"
2016-03-11,13.98285349,77.64432149, CYBER CRIME,2016,3,11,4,"(36,73)"
2016-03-12,14.00932749,77.62768934, CYBER CRIME,2016,3,12,5,"(36,73)"
2016-04-10,13.03769082,77.62857571, CYBER CRIME,2016,4,10,6,"(23,73)"
2016-04-11,13.02651792,77.63967322, CYBER CRIME,2016,4,11,0,"(23,73)"
2016-05-03,12.98992643,77.59369, CYBER CRIME,2016,5,3,1,"(22,72)"
2016-07-11,12.97193935,77.61214746, CYBER CRIME,2016,7,11,0,"(22,73)"
2016-07-14,12.97193984,77.58446127, CYBER CRIME,2016,7,14,3,"(22,72)"
2016-07-27,12.99891965,77.59369, CYBER CRIME,2016,7,27,2,"(22,72)"
2016-10-25,12.97193935,77.57523254, CYBER CRIME,2016,10,25,1,"(22,72)"
2016-12-18,12.99891965,77.59369, CYBER CRIME,2016,12,18,6,"(22,72)"
2017-02-06,13.96335023,77.37630748, CYBER CRIME,2017,2,6,0,"(35,68)"
2017-02-20,12.97193984,77.60291873, CYBER CRIME,2017,2,20,0,"(22,73)"
2017-05-20,12.97193935,77.61214746, CYBER CRIME,2017,5,20,5,"(22,73)"
2017-06-03,12.97193854,77.5660038, CYBER CRIME,2017,6,3,5,"(22,72)"
2018-01-24,12.97193984,77.60291873, CYBER CRIME,2018,1,24,2,"(22,73)"
2018-04-14,12.97193935,77.57523254, CYBER CRIME,2018,4,14,5,"(22,72)"
2020-01-10,12.97193984,77.60291873, CYBER CRIME,2020,1,10,4,"(22,73)"
2020-01-15,12.98093322,77.59369, CYBER CRIME,2020,1,15,2,"(22,72)"
2020-01-24,13.00791286,77.59369, CYBER CRIME,2020,1,24,4,"(23,72)"
2020-01-28,12.97193935,77.57523254, CYBER CRIME,2020,1,28,1,"(22,72)"
2020-02-29,12.99891965,77.59369, CYBER CRIME,2020,2,29,5,"(22,72)"
2020-03-03,12.97193935,77.57523254, CYBER CRIME,2020,3,3,1,"(22,72)"
2022-01-13,12.9719374,77.55677507, CYBER CRIME,2022,1,13,3,"(22,72)"
2023-07-18,12.98992643,77.59369, CYBER CRIME,2023,7,18,1,"(22,72)"
2023-07-20,12.97193935,77.57523254, CYBER CRIME,2023,7,20,3,"(22,72)"
2023-07-22,12.97193984,77.60291873, CYBER CRIME,2023,7,22,5,"(22,73)"
2023-07-22,12.9719374,77.55677507, CYBER CRIME,2023,7,22,5,"(22,72)"
2023-08-04,12.99891965,77.59369, CYBER CRIME,2023,8,4,4,"(22,72)"
2023-08-08,12.97193984,77.58446127, CYBER CRIME,2023,8,8,1,"(22,72)"
2023-08-11,12.98992643,77.59369, CYBER CRIME,2023,8,11,4,"(22,72)"
2023-08-11,12.97193903,77.61627487, CYBER CRIME,2023,8,11,4,"(22,73)"
2023-08-14,12.98992643,77.59369, CYBER CRIME,2023,8,14,0,"(22,72)"
2023-08-14,12.97193935,77.61214746, CYBER CRIME,2023,8,14,0,"(22,73)"
2023-08-24,12.97193935,77.61214746, CYBER CRIME,2023,8,24,3,"(22,73)"
2023-08-26,12.98992643,77.59369, CYBER CRIME,2023,8,26,5,"(22,72)"
2023-08-30,12.97193935,77.61214746, CYBER CRIME,2023,8,30,2,"(22,73)"
2023-09-07,12.98992643,77.59369, CYBER CRIME,2023,9,7,3,"(22,72)"
2023-09-23,12.97193935,77.57523254, CYBER CRIME,2023,9,23,5,"(22,72)"
2023-09-26,13.031159,77.65255, CYBER CRIME,2023,9,26,1,"(23,73)"
2023-09-28,12.97193996,77.59830437, CYBER CRIME,2023,9,28,3,"(22,72)"
2023-09-29,13.024892,77.65146, CYBER CRIME,2023,9,29,4,"(23,73)"
2023-10-07,13.056368,77.633073, CYBER CRIME,2023,10,7,5,"(23,73)"
2023-10-09,13.032231,77.644238, CYBER CRIME,2023,10,9,0,"(23,73)"
2023-10-11,13.039661,77.643892, CYBER CRIME,2023,10,11,2,"(23,73)"
2023-10-12,13.026055,77.651875, CYBER CRIME,2023,10,12,3,"(23,73)"
2023-10-14,13.036166,77.636631, CYBER CRIME,2023,10,14,5,"(23,73)"
2023-10-16,13.042205,77.630536, CYBER CRIME,2023,10,16,0,"(23,73)"
2023-10-16,13.024305,77.648945, CYBER CRIME,2023,10,16,0,"(23,73)"
2023-10-17,13.030855,77.653255, CYBER CRIME,2023,10,17,1,"(23,74)"
2023-10-17,13.023956,77.645707, CYBER CRIME,2023,10,17,1,"(23,73)"
2023-10-19,13.024097,77.64614, CYBER CRIME,2023,10,19,3,"(23,73)"
2023-10-21,13.029331,77.661917, CYBER CRIME,2023,10,21,5,"(23,74)"
2023-10-22,13.027129,77.660809, CYBER CRIME,2023,10,22,6,"(23,74)"
2023-10-22,13.032717,77.662159, CYBER CRIME,2023,10,22,6,"(23,74)"
2023-10-25,13.032975,77.664439, CYBER CRIME,2023,10,25,2,"(23,74)"
2023-10-27,13.028122,77.635381, CYBER CRIME,2023,10,27,4,"(23,73)"
2023-10-30,13.032333,77.636799, CYBER CRIME,2023,10,30,0,"(23,73)"
2023-11-03,13.028581,77.652042, CYBER CRIME,2023,11,3,4,"(23,73)"
2023-11-03,13.0447,77.631325, CYBER CRIME,2023,11,3,4,"(23,73)"
2023-11-04,13.023685,77.649762, CYBER CRIME,2023,11,4,5,"(23,73)"
2023-11-04,13.047755,77.632242, CYBER CRIME,2023,11,4,5,"(23,73)"
2023-11-04,13.038061,77.637626, CYBER CRIME,2023,11,4,5,"(23,73)"
2023-11-05,13.033572,77.644151, CYBER CRIME,2023,11,5,6,"(23,73)"
2023-11-10,13.037977,77.631303, CYBER CRIME,2023,11,10,4,"(23,73)"
2023-11-18,13.039176,77.646503, CYBER CRIME,2023,11,18,5,"(23,73)"
2023-11-23,13.024241,77.641349, CYBER CRIME,2023,11,23,3,"(23,73)"
2023-11-23,13.03129,77.632739, CYBER CRIME,2023,11,23,3,"(23,73)"
2023-11-24,13.020369,77.613363, CYBER CRIME,2023,11,24,4,"(23,73)"
2023-11-30,13.030657,77.633351, CYBER CRIME,2023,11,30,3,"(23,73)"
2023-12-01,13.028336,77.652857, CYBER CRIME,2023,12,1,4,"(23,74)"
2023-12-02,13.033967,77.63456, CYBER CRIME,2023,12,2,5,"(23,73)"
2023-12-02,13.016704,77.613363, CYBER CRIME,2023,12,2,5,"(23,73)"
2023-12-05,13.049243,77.63476, CYBER CRIME,2023,12,5,1,"(23,73)"
2023-12-12,13.039007,77.661098, CYBER CRIME,2023,12,12,1,"(23,74)"
2023-12-16,13.026357,77.651592, CYBER CRIME,2023,12,16,5,"(23,73)"
2023-12-22,13.013096,77.623747, CYBER CRIME,2023,12,22,4,"(23,73)"
2023-12-23,13.016704,77.613363, CYBER CRIME,2023,12,23,5,"(23,73)"
2023-12-30,13.032546,77.634008, CYBER CRIME,2023,12,30,5,"(23,73)"
2023-12-30,13.036929,77.633308, CYBER CRIME,2023,12,30,5,"(23,73)"
2024-01-04,13.024201,77.652829, CYBER CRIME,2024,1,4,3,"(23,74)"
2024-01-06,13.065885,77.695252, CYBER CRIME,2024,1,6,5,"(23,74)"
2024-01-08,13.049054,77.633381, CYBER CRIME,2024,1,8,0,"(23,73)"
2024-01-09,13.027924,77.662081, CYBER CRIME,2024,1,9,1,"(23,74)"
2024-01-09,13.032537,77.634373, CYBER CRIME,2024,1,9,1,"(23,73)"
2024-01-10,13.016704,77.613363, CYBER CRIME,2024,1,10,2,"(23,73)"
2024-01-10,13.016704,77.613363, CYBER CRIME,2024,1,10,2,"(23,73)"
2024-01-15,13.028837,77.651663, CYBER CRIME,2024,1,15,0,"(23,73)"
2024-01-16,13.047577,77.631444, CYBER CRIME,2024,1,16,1,"(23,73)"
2024-01-18,13.054248,77.644589, CYBER CRIME,2024,1,18,3,"(23,73)"
2024-01-19,13.023744,77.653353, CYBER CRIME,2024,1,19,4,"(23,74)"
