FIR_Date,Latitude,Longitude,CrimeGroup_Name,Year,Month,Day,DayOfWeek,grid
2019-06-08,13.784004,77.8007559,RIOTS,2019,6,8,5,"(33,76)"
2019-06-08,14.66666982,75.84262613,RIOTS,2019,6,8,5,"(45,37)"
2019-06-08,13.782482,77.800902,RIOTS,2019,6,8,5,"(33,76)"
2019-06-18,13.80218,77.774159,RIOTS,2019,6,18,1,"(33,76)"
2019-08-26,14.53177176,75.83333,RIOTS,2019,8,26,0,"(43,37)"
2019-09-04,13.786611,77.792633,RIOTS,2019,9,4,2,"(33,76)"
2019-09-12,13.684088,77.882194,RIOTS,2019,9,12,3,"(32,78)"
2019-11-03,13.784563,77.799789,RIOTS,2019,11,3,6,"(33,76)"
2019-11-22,13.78343,77.803971,RIOTS,2019,11,22,4,"(33,77)"
2019-12-10,14.57673784,75.83333,RIOTS,2019,12,10,1,"(44,37)"
2020-01-22,13.850665,77.945345,RIOTS,2020,1,22,2,"(34,79)"
2020-02-17,14.65767678,75.83333,RIOTS,2020,2,17,0,"(45,37)"
2020-03-09,13.895719,77.951777,RIOTS,2020,3,9,0,"(34,79)"
2020-04-13,13.707797,77.8878259,RIOTS,2020,4,13,0,"(32,78)"
2020-04-13,13.707795,77.887792,RIOTS,2020,4,13,0,"(32,78)"
2020-05-05,13.857774,77.931508,RIOTS,2020,5,5,1,"(34,79)"
2020-05-05,13.857828,77.931454,RIOTS,2020,5,5,1,"(34,79)"
2020-05-29,13.686427,77.863195,RIOTS,2020,5,29,4,"(32,78)"
2020-06-10,13.906638,77.972429,RIOTS,2020,6,10,2,"(35,80)"
2020-09-10,13.801569,77.855106,RIOTS,2020,9,10,3,"(33,78)"
2020-09-24,14.66665153,75.92629128,RIOTS,2020,9,24,3,"(45,39)"
2020-09-25,14.66665153,75.92629128,RIOTS,2020,9,25,4,"(45,39)"
2020-12-31,13.723431,77.877749,RIOTS,2020,12,31,3,"(32,78)"
2021-01-15,13.712574,77.817861,RIOTS,2021,1,15,4,"(32,77)"
2021-01-22,13.723417,77.877762,RIOTS,2021,1,22,4,"(32,78)"
2021-01-22,13.910324,77.82624,RIOTS,2021,1,22,4,"(35,77)"
2021-04-15,13.70218,77.838965,RIOTS,2021,4,15,3,"(32,77)"
2021-04-21,13.800757,77.866605,RIOTS,2021,4,21,2,"(33,78)"
2021-04-21,13.800779,77.866608,RIOTS,2021,4,21,2,"(33,78)"
2021-06-16,13.785428,77.79447,RIOTS,2021,6,16,2,"(33,76)"
2021-08-27,14.80156824,75.83333,RIOTS,2021,8,27,4,"(47,37)"
2021-12-04,14.66666926,75.81473774,RIOTS,2021,12,4,5,"(45,37)"
2021-12-19,14.84653432,75.83333,RIOTS,2021,12,19,6,"(47,37)"
2021-12-19,14.84653432,75.83333,RIOTS,2021,12,19,6,"(47,37)"
2022-05-24,14.98143256,75.83333,RIOTS,2022,5,24,1,"(49,37)"
2022-06-13,14.66665153,75.92629128,RIOTS,2022,6,13,0,"(45,39)"
2022-08-18,14.98143256,75.83333,RIOTS,2022,8,18,3,"(49,37)"
2022-12-18,14.66666982,75.82403387,RIOTS,2022,12,18,6,"(45,37)"
2023-09-11,13.74401,77.841482,RIOTS,2023,9,11,0,"(32,77)"
2023-09-23,13.701219,77.838489,RIOTS,2023,9,23,5,"(32,77)"
2023-10-02,13.908074,77.890062,RIOTS,2023,10,2,0,"(35,78)"
2023-10-07,13.810108,77.82509,RIOTS,2023,10,7,5,"(33,77)"
2023-10-19,13.787618,77.800617,RIOTS,2023,10,19,3,"(33,76)"
2016-02-10,14.66665153,75.92629128,RIOTS,2016,2,10,2,"(45,39)"
2016-02-14,14.60371749,75.83333,RIOTS,2016,2,14,6,"(44,37)"
2016-02-14,14.60371749,75.83333,RIOTS,2016,2,14,6,"(44,37)"
2016-02-24,14.66665153,75.92629128,RIOTS,2016,2,24,2,"(45,39)"
2016-02-24,14.66665504,75.91699515,RIOTS,2016,2,24,2,"(45,39)"
2016-02-24,14.66665504,75.91699515,RIOTS,2016,2,24,2,"(45,39)"
2016-03-18,14.48680568,75.83333,RIOTS,2016,3,18,4,"(42,37)"
2016-03-28,14.76559538,75.83333,RIOTS,2016,3,28,0,"(46,37)"
2016-05-31,14.6666434,75.72177647,RIOTS,2016,5,31,1,"(45,35)"
2016-08-06,14.59472427,75.83333,RIOTS,2016,8,6,5,"(44,37)"
2016-08-11,14.66665504,75.91699515,RIOTS,2016,8,11,3,"(45,39)"
2016-09-19,14.53177176,75.83333,RIOTS,2016,9,19,0,"(43,37)"
2016-10-14,14.66664765,75.73107259,RIOTS,2016,10,14,4,"(45,35)"
2016-11-13,14.66666095,75.8984029,RIOTS,2016,11,13,6,"(45,38)"
2016-11-14,14.66666095,75.7682571,RIOTS,2016,11,14,0,"(45,36)"
2016-12-06,14.66655455,76.06573313,RIOTS,2016,12,6,1,"(45,42)"
2016-12-06,14.66655455,76.06573313,RIOTS,2016,12,6,1,"(45,42)"
2016-12-10,14.6127107,75.83333,RIOTS,2016,12,10,5,"(44,37)"
2017-02-01,14.66665504,75.91699515,RIOTS,2017,2,1,2,"(45,39)"
2017-02-01,14.66665504,75.91699515,RIOTS,2017,2,1,2,"(45,39)"
2017-02-28,14.66662844,75.97277191,RIOTS,2017,2,28,1,"(45,40)"
2017-02-28,14.66662844,75.97277191,RIOTS,2017,2,28,1,"(45,40)"
2017-09-09,14.48680568,75.83333,RIOTS,2017,9,9,5,"(42,37)"
2017-11-01,14.66665153,75.92629128,RIOTS,2017,11,1,2,"(45,39)"
2017-11-02,14.70264286,75.83333,RIOTS,2017,11,2,3,"(45,37)"
2017-12-10,14.66655455,76.06573313,RIOTS,2017,12,10,6,"(45,42)"
2018-07-10,14.55875141,75.83333,RIOTS,2018,7,10,1,"(43,37)"
2018-09-03,14.62170392,75.83333,RIOTS,2018,9,3,0,"(44,37)"
2018-09-24,14.66662844,75.97277191,RIOTS,2018,9,24,0,"(45,40)"
2018-11-28,14.66657228,76.04714089,RIOTS,2018,11,28,2,"(45,41)"
2019-03-15,14.66662844,75.97277191,RIOTS,2019,3,15,4,"(45,40)"
2019-04-30,14.76559538,75.83333,RIOTS,2019,4,30,1,"(46,37)"
2019-05-05,14.66666982,75.84262613,RIOTS,2019,5,5,6,"(45,37)"
2019-05-22,14.55875141,75.83333,RIOTS,2019,5,22,2,"(43,37)"
2019-05-22,14.56774462,75.83333,RIOTS,2019,5,22,2,"(43,37)"
2019-06-07,14.59472427,75.83333,RIOTS,2019,6,7,4,"(44,37)"
2019-08-05,14.50479211,75.83333,RIOTS,2019,8,5,0,"(43,37)"
2019-09-07,14.53177176,75.83333,RIOTS,2019,9,7,5,"(43,37)"
2019-11-16,14.66665153,75.92629128,RIOTS,2019,11,16,5,"(45,39)"
2020-04-09,14.66662844,75.97277191,RIOTS,2020,4,9,3,"(45,40)"
2020-04-09,14.48680568,75.83333,RIOTS,2020,4,9,3,"(42,37)"
2020-07-23,14.53177176,75.83333,RIOTS,2020,7,23,3,"(43,37)"
2020-07-28,14.66665153,75.74036872,RIOTS,2020,7,28,1,"(45,35)"
2020-07-28,14.66665153,75.74036872,RIOTS,2020,7,28,1,"(45,35)"
2020-08-10,14.48680568,75.83333,RIOTS,2020,8,10,0,"(42,37)"
2020-11-18,14.66665818,75.90769903,RIOTS,2020,11,18,2,"(45,39)"
2020-12-06,14.53177176,75.83333,RIOTS,2020,12,6,6,"(43,37)"
2020-12-26,14.75660216,75.83333,RIOTS,2020,12,26,5,"(46,37)"
2020-12-29,14.75660216,75.83333,RIOTS,2020,12,29,1,"(46,37)"
2021-03-01,14.53177176,75.83333,RIOTS,2021,3,1,0,"(43,37)"
2021-08-19,14.66663878,75.95417966,RIOTS,2021,8,19,3,"(45,39)"
2021-11-06,13.622021,78.114553,RIOTS,2021,11,6,5,"(31,83)"
2022-07-16,14.4418396,75.83333,RIOTS,2022,7,16,5,"(42,37)"
2022-07-25,14.4418396,75.83333,RIOTS,2022,7,25,0,"(42,37)"
2022-07-25,14.4418396,75.83333,RIOTS,2022,7,25,0,"(42,37)"
2022-08-05,14.4418396,75.83333,RIOTS,2022,8,5,4,"(42,37)"
2022-08-05,14.4418396,75.83333,RIOTS,2022,8,5,4,"(42,37)"
2022-10-11,14.59472427,75.83333,RIOTS,2022,10,11,1,"(44,37)"
2023-01-13,14.66665153,75.92629128,RIOTS,2023,1,13,4,"(45,39)"
2023-03-03,14.57673784,75.83333,RIOTS,2023,3,3,4,"(44,37)"
2023-03-03,14.53177176,75.83333,RIOTS,2023,3,3,4,"(43,37)"
2023-03-19,14.66662271,75.98206803,RIOTS,2023,3,19,6,"(45,40)"
2023-04-04,14.73861573,75.83333,RIOTS,2023,4,4,1,"(46,37)"
2023-04-14,13.543366,78.11638,RIOTS,2023,4,14,4,"(30,83)"
2023-04-14,14.66666095,75.7682571,RIOTS,2023,4,14,4,"(45,36)"
2023-05-01,14.66659611,76.01925253,RIOTS,2023,5,1,0,"(45,41)"
2023-06-14,14.48680568,75.83333,RIOTS,2023,6,14,2,"(42,37)"
2023-07-17,14.62170392,75.83333,RIOTS,2023,7,17,0,"(44,37)"
2023-09-02,14.71163608,75.83333,RIOTS,2023,9,2,5,"(45,37)"
2023-10-09,13.430296,78.1601859,RIOTS,2023,10,9,0,"(28,84)"
2023-12-18,13.476932,78.181725,RIOTS,2023,12,18,0,"(29,84)"
2016-03-15,14.82854789,75.83333,RIOTS,2016,3,15,1,"(47,37)"
2016-03-15,14.84653432,75.83333,RIOTS,2016,3,15,1,"(47,37)"
2016-03-23,14.66662844,75.69388809,RIOTS,2016,3,23,2,"(45,34)"
2016-04-24,14.6666434,75.72177647,RIOTS,2016,4,24,6,"(45,35)"
2016-05-18,14.75660216,75.83333,RIOTS,2016,5,18,2,"(46,37)"
2016-08-23,14.67566322,75.83333,RIOTS,2016,8,23,1,"(45,37)"
2016-10-11,14.84653432,75.83333,RIOTS,2016,10,11,1,"(47,37)"
2016-10-15,14.8915004,75.83333,RIOTS,2016,10,15,5,"(48,37)"
2016-12-17,14.66666982,75.84262613,RIOTS,2016,12,17,5,"(45,37)"
2016-12-17,14.66666982,75.84262613,RIOTS,2016,12,17,5,"(45,37)"
2017-04-21,14.75660216,75.83333,RIOTS,2017,4,21,4,"(46,37)"
2017-06-03,14.66661015,75.66599972,RIOTS,2017,6,3,5,"(45,34)"
2017-07-31,14.66666982,75.84262613,RIOTS,2017,7,31,0,"(45,37)"
2018-02-12,14.84653432,75.83333,RIOTS,2018,2,12,0,"(47,37)"
2018-05-18,14.66666335,75.77755323,RIOTS,2018,5,18,4,"(45,36)"
2019-03-01,14.66663379,75.70318422,RIOTS,2019,3,1,4,"(45,34)"
2020-05-08,14.77458859,75.83333,RIOTS,2020,5,8,4,"(46,37)"
2020-05-08,14.77458859,75.83333,RIOTS,2020,5,8,4,"(46,37)"
2020-05-12,14.75660216,75.83333,RIOTS,2020,5,12,1,"(46,37)"
2020-05-12,14.75660216,75.83333,RIOTS,2020,5,12,1,"(46,37)"
2020-05-30,14.66662844,75.69388809,RIOTS,2020,5,30,5,"(45,34)"
2020-05-30,14.66662844,75.69388809,RIOTS,2020,5,30,5,"(45,34)"
2020-06-23,14.57673784,75.83333,RIOTS,2020,6,23,1,"(44,37)"
2020-06-23,14.53177176,75.83333,RIOTS,2020,6,23,1,"(43,37)"
2020-06-27,14.90049362,75.83333,RIOTS,2020,6,27,5,"(48,37)"
2020-07-23,14.66666834,75.86121839,RIOTS,2020,7,23,3,"(45,38)"
2020-07-26,14.66666538,75.87981064,RIOTS,2020,7,26,6,"(45,38)"
2021-03-04,13.682161,78.054837,RIOTS,2021,3,4,3,"(32,82)"
2021-04-12,13.711994,78.03367,RIOTS,2021,4,12,0,"(32,81)"
2021-04-12,13.847375,78.062969,RIOTS,2021,4,12,0,"(34,82)"
2021-04-13,14.66662844,75.69388809,RIOTS,2021,4,13,1,"(45,34)"
2021-04-18,13.677825,78.028405,RIOTS,2021,4,18,6,"(31,81)"
2021-10-20,14.6666434,75.72177647,RIOTS,2021,10,20,2,"(45,35)"
2021-10-21,14.80156824,75.83333,RIOTS,2021,10,21,3,"(47,37)"
2021-12-27,14.66659611,75.64740747,RIOTS,2021,12,27,0,"(45,33)"
2022-01-13,14.84653432,75.83333,RIOTS,2022,1,13,3,"(47,37)"
2022-03-28,14.84653432,75.83333,RIOTS,2022,3,28,0,"(47,37)"
2022-03-28,14.84653432,75.83333,RIOTS,2022,3,28,0,"(47,37)"
2022-05-21,14.66665153,75.74036872,RIOTS,2022,5,21,5,"(45,35)"
2022-05-22,14.66665153,75.74036872,RIOTS,2022,5,22,6,"(45,35)"
2022-06-14,14.84653432,75.83333,RIOTS,2022,6,14,1,"(47,37)"
2022-06-14,14.80156824,75.83333,RIOTS,2022,6,14,1,"(47,37)"
2022-06-24,14.80156824,75.83333,RIOTS,2022,6,24,4,"(47,37)"
2022-07-13,14.66666095,75.7682571,RIOTS,2022,7,13,2,"(45,36)"
2022-08-01,14.57673784,75.83333,RIOTS,2022,8,1,0,"(44,37)"
2022-09-05,14.73861573,75.83333,RIOTS,2022,9,5,0,"(46,37)"
2022-12-06,14.4418396,75.83333,RIOTS,2022,12,6,1,"(42,37)"
2022-12-14,14.66659611,75.64740747,RIOTS,2022,12,14,2,"(45,33)"
2023-01-27,14.66665153,75.74036872,RIOTS,2023,1,27,4,"(45,35)"
2023-05-16,14.62170392,75.83333,RIOTS,2023,5,16,1,"(44,37)"
2023-05-23,14.79257502,75.83333,RIOTS,2023,5,23,1,"(46,37)"
2023-07-17,14.80156824,75.83333,RIOTS,2023,7,17,0,"(47,37)"
2023-07-17,14.80156824,75.83333,RIOTS,2023,7,17,0,"(47,37)"
2023-11-04,13.699585,78.108894,RIOTS,2023,11,4,5,"(32,83)"
2023-11-04,13.707796,78.096794,RIOTS,2023,11,4,5,"(32,82)"
2023-11-07,13.847199,78.060312,RIOTS,2023,11,7,1,"(34,82)"
2023-11-20,13.688273,78.053962,RIOTS,2023,11,20,0,"(32,82)"
2016-02-25,14.73861573,75.83333,RIOTS,2016,2,25,3,"(46,37)"
2016-04-22,14.6666434,75.94488353,RIOTS,2016,4,22,4,"(45,39)"
2016-04-22,14.55875141,75.83333,RIOTS,2016,4,22,4,"(43,37)"
2016-04-22,14.55875141,75.83333,RIOTS,2016,4,22,4,"(43,37)"
2016-04-23,14.54975819,75.83333,RIOTS,2016,4,23,5,"(43,37)"
2016-04-28,14.66664765,75.93558741,RIOTS,2016,4,28,3,"(45,39)"
2016-05-04,14.66666335,75.88910677,RIOTS,2016,5,4,2,"(45,38)"
2016-05-10,14.66665818,75.90769903,RIOTS,2016,5,10,1,"(45,39)"
2016-06-07,14.81056146,75.83333,RIOTS,2016,6,7,1,"(47,37)"
2016-06-07,14.81056146,75.83333,RIOTS,2016,6,7,1,"(47,37)"
2016-07-21,14.6127107,75.83333,RIOTS,2016,7,21,3,"(44,37)"
2017-03-25,14.66666704,75.87051451,RIOTS,2017,3,25,5,"(45,38)"
2017-07-03,14.6666434,75.94488353,RIOTS,2017,7,3,0,"(45,39)"
2017-08-27,14.70264286,75.83333,RIOTS,2017,8,27,6,"(45,37)"
2018-07-20,14.75660216,75.83333,RIOTS,2018,7,20,4,"(46,37)"
2018-08-22,14.66662844,75.97277191,RIOTS,2018,8,22,2,"(45,40)"
2018-08-22,14.66662844,75.97277191,RIOTS,2018,8,22,2,"(45,40)"
2018-08-26,14.77458859,75.83333,RIOTS,2018,8,26,6,"(46,37)"
2018-08-26,14.77458859,75.83333,RIOTS,2018,8,26,6,"(46,37)"
2018-12-20,14.6666434,75.72177647,RIOTS,2018,12,20,3,"(45,35)"
2019-01-02,14.77458859,75.83333,RIOTS,2019,1,2,2,"(46,37)"
2019-05-24,14.6666434,75.72177647,RIOTS,2019,5,24,4,"(45,35)"
2019-09-28,14.71163608,75.83333,RIOTS,2019,9,28,5,"(45,37)"
2020-03-12,14.77458859,75.83333,RIOTS,2020,3,12,3,"(46,37)"
2020-04-03,14.66666335,75.77755323,RIOTS,2020,4,3,4,"(45,36)"
2020-06-17,14.66666704,75.87051451,RIOTS,2020,6,17,2,"(45,38)"
2020-06-17,14.66666704,75.87051451,RIOTS,2020,6,17,2,"(45,38)"
2020-09-26,14.7206293,75.83333,RIOTS,2020,9,26,5,"(45,37)"
2021-10-04,14.66664765,75.93558741,RIOTS,2021,10,4,0,"(45,39)"
2021-10-04,14.66664765,75.93558741,RIOTS,2021,10,4,0,"(45,39)"
2021-12-11,14.66666834,75.80544161,RIOTS,2021,12,11,5,"(45,36)"
2022-06-14,14.6666434,75.94488353,RIOTS,2022,6,14,1,"(45,39)"
2022-08-20,14.66665818,75.75896097,RIOTS,2022,8,20,5,"(45,36)"
2022-12-15,14.71163608,75.83333,RIOTS,2022,12,15,3,"(45,37)"
2023-02-24,14.71163608,75.83333,RIOTS,2023,2,24,4,"(45,37)"
2023-02-24,14.71163608,75.83333,RIOTS,2023,2,24,4,"(45,37)"
2023-08-28,14.66665818,75.75896097,RIOTS,2023,8,28,0,"(45,36)"
2023-11-01,13.423035,77.616021,RIOTS,2023,11,1,2,"(28,73)"
2016-06-12,14.65767678,75.83333,RIOTS,2016,6,12,6,"(45,37)"
2016-06-12,14.65767678,75.83333,RIOTS,2016,6,12,6,"(45,37)"
2018-05-21,14.66666982,75.84262613,RIOTS,2018,5,21,0,"(45,37)"
2019-02-16,14.65767678,75.83333,RIOTS,2019,2,16,5,"(45,37)"
2020-05-18,14.66666982,75.84262613,RIOTS,2020,5,18,0,"(45,37)"
2021-03-16,13.437072,77.727541,RIOTS,2021,3,16,1,"(28,75)"
2022-04-20,14.64868357,75.83333,RIOTS,2022,4,20,2,"(44,37)"
2023-01-20,13.42821,77.736281,RIOTS,2023,1,20,4,"(28,75)"
2023-10-28,13.425206,77.736806,RIOTS,2023,10,28,5,"(28,75)"
2016-02-04,14.50479211,75.83333,RIOTS,2016,2,4,3,"(43,37)"
2016-02-14,14.63069714,75.83333,RIOTS,2016,2,14,6,"(44,37)"
2016-02-14,14.62170392,75.83333,RIOTS,2016,2,14,6,"(44,37)"
2016-02-21,14.77458859,75.83333,RIOTS,2016,2,21,6,"(46,37)"
2016-02-21,14.72962251,75.83333,RIOTS,2016,2,21,6,"(46,37)"
2016-02-23,14.75660216,75.83333,RIOTS,2016,2,23,1,"(46,37)"
2016-02-24,14.7206293,75.83333,RIOTS,2016,2,24,2,"(45,37)"
2016-02-28,14.57673784,75.83333,RIOTS,2016,2,28,6,"(44,37)"
2016-02-28,14.57673784,75.83333,RIOTS,2016,2,28,6,"(44,37)"
2016-03-01,14.73861573,75.83333,RIOTS,2016,3,1,1,"(46,37)"
2016-03-03,14.66662844,75.69388809,RIOTS,2016,3,3,3,"(45,34)"
2016-03-10,14.70264286,75.83333,RIOTS,2016,3,10,3,"(45,37)"
2016-03-15,14.82854789,75.83333,RIOTS,2016,3,15,1,"(47,37)"
2016-04-06,14.73861573,75.83333,RIOTS,2016,4,6,2,"(46,37)"
2016-04-19,14.66666335,75.88910677,RIOTS,2016,4,19,1,"(45,38)"
2016-05-02,14.53177176,75.83333,RIOTS,2016,5,2,0,"(43,37)"
2016-05-10,14.52277854,75.83333,RIOTS,2016,5,10,1,"(43,37)"
2016-05-10,14.52277854,75.83333,RIOTS,2016,5,10,1,"(43,37)"
2016-05-17,14.80156824,75.83333,RIOTS,2016,5,17,1,"(47,37)"
2016-05-22,14.73861573,75.83333,RIOTS,2016,5,22,6,"(46,37)"
2016-05-24,14.7206293,75.83333,RIOTS,2016,5,24,1,"(45,37)"
2016-05-29,14.75660216,75.83333,RIOTS,2016,5,29,6,"(46,37)"
2016-06-05,14.54076498,75.83333,RIOTS,2016,6,5,6,"(43,37)"
2016-06-05,14.57673784,75.83333,RIOTS,2016,6,5,6,"(44,37)"
2016-07-21,14.54975819,75.83333,RIOTS,2016,7,21,3,"(43,37)"
2016-07-23,14.54975819,75.83333,RIOTS,2016,7,23,5,"(43,37)"
2016-07-24,14.66662844,75.69388809,RIOTS,2016,7,24,6,"(45,34)"
2016-08-11,14.59472427,75.83333,RIOTS,2016,8,11,3,"(44,37)"
2016-08-12,14.55875141,75.83333,RIOTS,2016,8,12,4,"(43,37)"
2016-08-13,14.55875141,75.83333,RIOTS,2016,8,13,5,"(43,37)"
2016-08-13,14.55875141,75.83333,RIOTS,2016,8,13,5,"(43,37)"
2016-08-19,14.45982603,75.83333,RIOTS,2016,8,19,4,"(42,37)"
2016-08-28,14.53177176,75.83333,RIOTS,2016,8,28,6,"(43,37)"
2016-11-23,14.66665153,75.74036872,RIOTS,2016,11,23,2,"(45,35)"
2016-11-29,14.54076498,75.83333,RIOTS,2016,11,29,1,"(43,37)"
2017-01-12,14.50479211,75.83333,RIOTS,2017,1,12,3,"(43,37)"
2017-01-14,14.66665153,75.92629128,RIOTS,2017,1,14,5,"(45,39)"
2017-01-14,14.66665153,75.92629128,RIOTS,2017,1,14,5,"(45,39)"
2017-01-16,14.53177176,75.83333,RIOTS,2017,1,16,0,"(43,37)"
2017-01-18,14.70264286,75.83333,RIOTS,2017,1,18,2,"(45,37)"
2017-02-05,14.57673784,75.83333,RIOTS,2017,2,5,6,"(44,37)"
2017-02-05,14.66662844,75.69388809,RIOTS,2017,2,5,6,"(45,34)"
2017-02-21,14.62170392,75.83333,RIOTS,2017,2,21,1,"(44,37)"
2017-02-21,14.62170392,75.83333,RIOTS,2017,2,21,1,"(44,37)"
2017-02-25,14.59472427,75.83333,RIOTS,2017,2,25,5,"(44,37)"
2017-02-25,14.59472427,75.83333,RIOTS,2017,2,25,5,"(44,37)"
2017-03-02,14.72962251,75.83333,RIOTS,2017,3,2,3,"(46,37)"
2017-04-07,14.50479211,75.83333,RIOTS,2017,4,7,4,"(43,37)"
2017-04-07,14.50479211,75.83333,RIOTS,2017,4,7,4,"(43,37)"
2017-04-15,14.46881925,75.83333,RIOTS,2017,4,15,5,"(42,37)"
2017-04-30,14.66661015,76.00066028,RIOTS,2017,4,30,6,"(45,40)"
2017-04-30,14.66661015,76.00066028,RIOTS,2017,4,30,6,"(45,40)"
2017-05-20,14.50479211,75.83333,RIOTS,2017,5,20,5,"(43,37)"
2017-05-23,14.70264286,75.83333,RIOTS,2017,5,23,1,"(45,37)"
2017-06-04,14.80156824,75.83333,RIOTS,2017,6,4,6,"(47,37)"
2017-06-09,14.55875141,75.83333,RIOTS,2017,6,9,4,"(43,37)"
2017-06-10,14.55875141,75.83333,RIOTS,2017,6,10,5,"(43,37)"
2017-06-30,14.55875141,75.83333,RIOTS,2017,6,30,4,"(43,37)"
2017-07-15,14.63069714,75.83333,RIOTS,2017,7,15,5,"(44,37)"
2017-07-26,14.55875141,75.83333,RIOTS,2017,7,26,2,"(43,37)"
2017-10-01,14.57673784,75.83333,RIOTS,2017,10,1,6,"(44,37)"
2017-10-06,14.73861573,75.83333,RIOTS,2017,10,6,4,"(46,37)"
2017-10-18,14.55875141,75.83333,RIOTS,2017,10,18,2,"(43,37)"
2017-11-03,14.66663379,75.70318422,RIOTS,2017,11,3,4,"(45,34)"
2017-11-10,14.57673784,75.83333,RIOTS,2017,11,10,4,"(44,37)"
2017-12-20,14.80156824,75.83333,RIOTS,2017,12,20,2,"(47,37)"
2017-12-20,14.80156824,75.83333,RIOTS,2017,12,20,2,"(47,37)"
2018-01-14,14.63069714,75.83333,RIOTS,2018,1,14,6,"(44,37)"
2018-02-04,14.72962251,75.83333,RIOTS,2018,2,4,6,"(46,37)"
2018-02-05,14.66666538,75.87981064,RIOTS,2018,2,5,0,"(45,38)"
2018-02-14,14.62170392,75.83333,RIOTS,2018,2,14,2,"(44,37)"
2018-04-04,14.84653432,75.83333,RIOTS,2018,4,4,2,"(47,37)"
2018-04-10,14.66666834,75.86121839,RIOTS,2018,4,10,1,"(45,38)"
2018-04-17,14.66663379,75.70318422,RIOTS,2018,4,17,1,"(45,34)"
2018-04-17,14.66663379,75.70318422,RIOTS,2018,4,17,1,"(45,34)"
2018-04-20,14.50479211,75.83333,RIOTS,2018,4,20,4,"(43,37)"
2018-04-21,14.54076498,75.83333,RIOTS,2018,4,21,5,"(43,37)"
2018-05-11,14.66666834,75.86121839,RIOTS,2018,5,11,4,"(45,38)"
2018-05-12,14.53177176,75.83333,RIOTS,2018,5,12,5,"(43,37)"
2018-05-13,14.53177176,75.83333,RIOTS,2018,5,13,6,"(43,37)"
2018-05-28,14.53177176,75.83333,RIOTS,2018,5,28,0,"(43,37)"
2018-05-28,14.53177176,75.83333,RIOTS,2018,5,28,0,"(43,37)"
2018-06-11,14.64868357,75.83333,RIOTS,2018,6,11,0,"(44,37)"
2018-06-28,14.59472427,75.83333,RIOTS,2018,6,28,3,"(44,37)"
2018-06-29,14.6127107,75.83333,RIOTS,2018,6,29,4,"(44,37)"
2018-07-04,14.66665818,75.75896097,RIOTS,2018,7,4,2,"(45,36)"
2018-08-01,14.66666538,75.87981064,RIOTS,2018,8,1,2,"(45,38)"
2018-08-31,14.71163608,75.83333,RIOTS,2018,8,31,4,"(45,37)"
2018-09-08,14.66666834,75.86121839,RIOTS,2018,9,8,5,"(45,38)"
2018-09-10,14.48680568,75.83333,RIOTS,2018,9,10,0,"(42,37)"
2018-09-16,14.50479211,75.83333,RIOTS,2018,9,16,6,"(43,37)"
2018-09-17,14.55875141,75.83333,RIOTS,2018,9,17,0,"(43,37)"
2018-09-17,14.55875141,75.83333,RIOTS,2018,9,17,0,"(43,37)"
2018-09-25,14.53177176,75.83333,RIOTS,2018,9,25,1,"(43,37)"
2018-10-07,14.63069714,75.83333,RIOTS,2018,10,7,6,"(44,37)"
2018-10-07,14.63069714,75.83333,RIOTS,2018,10,7,6,"(44,37)"
2018-10-14,14.62170392,75.83333,RIOTS,2018,10,14,6,"(44,37)"
2018-10-25,14.60371749,75.83333,RIOTS,2018,10,25,3,"(44,37)"
2018-10-25,14.60371749,75.83333,RIOTS,2018,10,25,3,"(44,37)"
2018-11-11,14.50479211,75.83333,RIOTS,2018,11,11,6,"(43,37)"
2018-12-12,14.80156824,75.83333,RIOTS,2018,12,12,2,"(47,37)"
2018-12-27,14.58573106,75.83333,RIOTS,2018,12,27,3,"(44,37)"
2019-01-30,14.71163608,75.83333,RIOTS,2019,1,30,2,"(45,37)"
2019-01-31,14.72962251,75.83333,RIOTS,2019,1,31,3,"(46,37)"
2019-02-11,14.57673784,75.83333,RIOTS,2019,2,11,0,"(44,37)"
2019-02-18,14.80156824,75.83333,RIOTS,2019,2,18,0,"(47,37)"
2019-02-18,14.80156824,75.83333,RIOTS,2019,2,18,0,"(47,37)"
2019-02-20,14.66665818,75.90769903,RIOTS,2019,2,20,2,"(45,39)"
2019-02-20,14.66665818,75.90769903,RIOTS,2019,2,20,2,"(45,39)"
2019-02-27,14.50479211,75.83333,RIOTS,2019,2,27,2,"(43,37)"
2019-02-27,14.50479211,75.83333,RIOTS,2019,2,27,2,"(43,37)"
2019-03-04,14.62170392,75.83333,RIOTS,2019,3,4,0,"(44,37)"
2019-03-04,14.62170392,75.83333,RIOTS,2019,3,4,0,"(44,37)"
2019-03-16,14.50479211,75.83333,RIOTS,2019,3,16,5,"(43,37)"
2019-03-16,14.50479211,75.83333,RIOTS,2019,3,16,5,"(43,37)"
2019-03-17,14.58573106,75.83333,RIOTS,2019,3,17,6,"(44,37)"
2019-03-18,14.7206293,75.83333,RIOTS,2019,3,18,0,"(45,37)"
2019-03-30,14.73861573,75.83333,RIOTS,2019,3,30,5,"(46,37)"
2019-05-06,14.6666434,75.72177647,RIOTS,2019,5,6,0,"(45,35)"
2019-05-08,14.66665153,75.74036872,RIOTS,2019,5,8,2,"(45,35)"
