FIR_Date,Latitude,Longitude,CrimeGroup_Name,Year,Month,Day,DayOfWeek,grid
2016-07-08,12.98992643,77.59369,PUBLIC SAFETY,2016,7,8,4,"(22,72)"
2016-07-12,12.99891965,77.59369,PUBLIC SAFETY,2016,7,12,1,"(22,72)"
2016-07-12,12.98992643,77.59369,PUBLIC SAFETY,2016,7,12,1,"(22,72)"
2016-07-12,12.98093322,77.59369,PUBLIC SAFETY,2016,7,12,1,"(22,72)"
2016-07-15,12.98093322,77.59369,PUBLIC SAFETY,2016,7,15,4,"(22,72)"
2016-07-15,12.96294678,77.59369,PUBLIC SAFETY,2016,7,15,4,"(22,72)"
2016-07-15,12.96294678,77.59369,PUBLIC SAFETY,2016,7,15,4,"(22,72)"
2016-07-15,12.96294678,77.59369,PUBLIC SAFETY,2016,7,15,4,"(22,72)"
2016-07-16,12.98992643,77.59369,PUBLIC SAFETY,2016,7,16,5,"(22,72)"
2016-07-16,12.98093322,77.59369,PUBLIC SAFETY,2016,7,16,5,"(22,72)"
2016-07-16,12.98093322,77.59369,PUBLIC SAFETY,2016,7,16,5,"(22,72)"
2016-07-16,12.98093322,77.59369,PUBLIC SAFETY,2016,7,16,5,"(22,72)"
2016-07-16,12.98093322,77.59369,PUBLIC SAFETY,2016,7,16,5,"(22,72)"
2016-07-16,12.98093322,77.59369,PUBLIC SAFETY,2016,7,16,5,"(22,72)"
2016-07-16,12.98093322,77.59369,PUBLIC SAFETY,2016,7,16,5,"(22,72)"
2016-07-17,12.9741883,77.59369,PUBLIC SAFETY,2016,7,17,6,"(22,72)"
2016-07-18,12.94496035,77.59369,PUBLIC SAFETY,2016,7,18,0,"(22,72)"
2016-07-18,12.94496035,77.59369,PUBLIC SAFETY,2016,7,18,0,"(22,72)"
2016-07-18,12.99891965,77.59369,PUBLIC SAFETY,2016,7,18,0,"(22,72)"
2016-07-19,12.98093322,77.59369,PUBLIC SAFETY,2016,7,19,1,"(22,72)"
2016-07-19,12.98992643,77.59369,PUBLIC SAFETY,2016,7,19,1,"(22,72)"
2016-07-19,12.96744339,77.59369,PUBLIC SAFETY,2016,7,19,1,"(22,72)"
2016-07-19,12.96744339,77.59369,PUBLIC SAFETY,2016,7,19,1,"(22,72)"
2016-07-19,12.96744339,77.59369,PUBLIC SAFETY,2016,7,19,1,"(22,72)"
2016-07-19,12.98992643,77.59369,PUBLIC SAFETY,2016,7,19,1,"(22,72)"
2016-07-19,12.96744339,77.59369,PUBLIC SAFETY,2016,7,19,1,"(22,72)"
2016-07-19,12.98992643,77.59369,PUBLIC SAFETY,2016,7,19,1,"(22,72)"
2016-07-19,12.95395357,77.59369,PUBLIC SAFETY,2016,7,19,1,"(22,72)"
2016-07-20,12.98093322,77.59369,PUBLIC SAFETY,2016,7,20,2,"(22,72)"
2016-07-20,12.96744339,77.59369,PUBLIC SAFETY,2016,7,20,2,"(22,72)"
2016-07-20,12.96294678,77.59369,PUBLIC SAFETY,2016,7,20,2,"(22,72)"
2016-07-20,12.96294678,77.59369,PUBLIC SAFETY,2016,7,20,2,"(22,72)"
2016-07-20,12.97283932,77.59369,PUBLIC SAFETY,2016,7,20,2,"(22,72)"
2016-07-20,12.96294678,77.59369,PUBLIC SAFETY,2016,7,20,2,"(22,72)"
2016-07-20,12.97283932,77.59369,PUBLIC SAFETY,2016,7,20,2,"(22,72)"
2016-07-20,12.98992643,77.59369,PUBLIC SAFETY,2016,7,20,2,"(22,72)"
2016-07-20,12.99891965,77.59369,PUBLIC SAFETY,2016,7,20,2,"(22,72)"
2016-07-20,12.98992643,77.59369,PUBLIC SAFETY,2016,7,20,2,"(22,72)"
2016-07-20,12.98093322,77.59369,PUBLIC SAFETY,2016,7,20,2,"(22,72)"
2016-07-21,12.98992643,77.59369,PUBLIC SAFETY,2016,7,21,3,"(22,72)"
2016-07-21,12.95395357,77.59369,PUBLIC SAFETY,2016,7,21,3,"(22,72)"
2016-07-21,12.98093322,77.59369,PUBLIC SAFETY,2016,7,21,3,"(22,72)"
2016-07-21,12.98992643,77.59369,PUBLIC SAFETY,2016,7,21,3,"(22,72)"
2016-07-22,12.96744339,77.59369,PUBLIC SAFETY,2016,7,22,4,"(22,72)"
2016-07-22,12.98093322,77.59369,PUBLIC SAFETY,2016,7,22,4,"(22,72)"
2016-07-22,12.98992643,77.59369,PUBLIC SAFETY,2016,7,22,4,"(22,72)"
2016-07-22,12.95395357,77.59369,PUBLIC SAFETY,2016,7,22,4,"(22,72)"
2016-07-22,12.98992643,77.59369,PUBLIC SAFETY,2016,7,22,4,"(22,72)"
2016-07-22,12.98992643,77.59369,PUBLIC SAFETY,2016,7,22,4,"(22,72)"
2016-07-22,12.98093322,77.59369,PUBLIC SAFETY,2016,7,22,4,"(22,72)"
2016-07-22,12.98093322,77.59369,PUBLIC SAFETY,2016,7,22,4,"(22,72)"
2016-07-22,12.96744339,77.59369,PUBLIC SAFETY,2016,7,22,4,"(22,72)"
2016-07-22,12.96744339,77.59369,PUBLIC SAFETY,2016,7,22,4,"(22,72)"
2016-07-23,12.99891965,77.59369,PUBLIC SAFETY,2016,7,23,5,"(22,72)"
2016-07-23,13.00791286,77.59369,PUBLIC SAFETY,2016,7,23,5,"(23,72)"
2016-07-23,13.00791286,77.59369,PUBLIC SAFETY,2016,7,23,5,"(23,72)"
2016-07-23,13.00791286,77.59369,PUBLIC SAFETY,2016,7,23,5,"(23,72)"
2016-07-25,13.00791286,77.59369,PUBLIC SAFETY,2016,7,25,0,"(23,72)"
2016-07-25,13.00791286,77.59369,PUBLIC SAFETY,2016,7,25,0,"(23,72)"
2016-07-25,12.98093322,77.59369,PUBLIC SAFETY,2016,7,25,0,"(22,72)"
2016-07-25,12.98093322,77.59369,PUBLIC SAFETY,2016,7,25,0,"(22,72)"
2016-07-25,12.98093322,77.59369,PUBLIC SAFETY,2016,7,25,0,"(22,72)"
2016-07-25,12.98992643,77.59369,PUBLIC SAFETY,2016,7,25,0,"(22,72)"
2016-07-26,12.86402141,77.59369,PUBLIC SAFETY,2016,7,26,1,"(21,72)"
2016-07-26,12.98093322,77.59369,PUBLIC SAFETY,2016,7,26,1,"(22,72)"
2016-07-26,12.99891965,77.59369,PUBLIC SAFETY,2016,7,26,1,"(22,72)"
2016-07-26,12.99891965,77.59369,PUBLIC SAFETY,2016,7,26,1,"(22,72)"
2016-07-26,12.89999427,77.59369,PUBLIC SAFETY,2016,7,26,1,"(21,72)"
2016-07-26,12.89999427,77.59369,PUBLIC SAFETY,2016,7,26,1,"(21,72)"
2016-07-26,12.96294678,77.59369,PUBLIC SAFETY,2016,7,26,1,"(22,72)"
2016-07-27,12.98992643,77.59369,PUBLIC SAFETY,2016,7,27,2,"(22,72)"
2016-07-27,12.97643661,77.59369,PUBLIC SAFETY,2016,7,27,2,"(22,72)"
2016-07-27,12.9179807,77.59369,PUBLIC SAFETY,2016,7,27,2,"(21,72)"
2016-07-27,12.96744339,77.59369,PUBLIC SAFETY,2016,7,27,2,"(22,72)"
2016-07-27,12.96744339,77.59369,PUBLIC SAFETY,2016,7,27,2,"(22,72)"
2016-07-27,12.96744339,77.59369,PUBLIC SAFETY,2016,7,27,2,"(22,72)"
2016-07-28,12.96294678,77.59369,PUBLIC SAFETY,2016,7,28,3,"(22,72)"
2016-07-28,12.96294678,77.59369,PUBLIC SAFETY,2016,7,28,3,"(22,72)"
2016-07-28,12.99891965,77.59369,PUBLIC SAFETY,2016,7,28,3,"(22,72)"
2016-07-28,12.99891965,77.59369,PUBLIC SAFETY,2016,7,28,3,"(22,72)"
2016-07-29,12.98093322,77.59369,PUBLIC SAFETY,2016,7,29,4,"(22,72)"
2016-07-29,12.96294678,77.59369,PUBLIC SAFETY,2016,7,29,4,"(22,72)"
2016-07-29,12.96294678,77.59369,PUBLIC SAFETY,2016,7,29,4,"(22,72)"
2016-07-29,12.98093322,77.59369,PUBLIC SAFETY,2016,7,29,4,"(22,72)"
2016-08-01,12.99891965,77.59369,PUBLIC SAFETY,2016,8,1,0,"(22,72)"
2016-08-01,12.99891965,77.59369,PUBLIC SAFETY,2016,8,1,0,"(22,72)"
2016-08-01,12.99891965,77.59369,PUBLIC SAFETY,2016,8,1,0,"(22,72)"
2016-08-02,12.96744339,77.59369,PUBLIC SAFETY,2016,8,2,1,"(22,72)"
2016-08-02,12.96294678,77.59369,PUBLIC SAFETY,2016,8,2,1,"(22,72)"
2016-08-02,12.98093322,77.59369,PUBLIC SAFETY,2016,8,2,1,"(22,72)"
2016-08-02,12.98093322,77.59369,PUBLIC SAFETY,2016,8,2,1,"(22,72)"
2016-08-02,12.96744339,77.59369,PUBLIC SAFETY,2016,8,2,1,"(22,72)"
2016-08-02,12.96744339,77.59369,PUBLIC SAFETY,2016,8,2,1,"(22,72)"
2016-08-02,12.97643661,77.59369,PUBLIC SAFETY,2016,8,2,1,"(22,72)"
2016-08-02,12.97643661,77.59369,PUBLIC SAFETY,2016,8,2,1,"(22,72)"
2016-08-03,12.93596714,77.59369,PUBLIC SAFETY,2016,8,3,2,"(22,72)"
2016-08-03,12.96294678,77.59369,PUBLIC SAFETY,2016,8,3,2,"(22,72)"
2016-08-03,12.96294678,77.59369,PUBLIC SAFETY,2016,8,3,2,"(22,72)"
2016-08-03,12.98093322,77.59369,PUBLIC SAFETY,2016,8,3,2,"(22,72)"
2016-08-03,12.97643661,77.59369,PUBLIC SAFETY,2016,8,3,2,"(22,72)"
2016-08-03,12.97643661,77.59369,PUBLIC SAFETY,2016,8,3,2,"(22,72)"
2016-08-03,12.98992643,77.59369,PUBLIC SAFETY,2016,8,3,2,"(22,72)"
2016-08-04,12.96294678,77.59369,PUBLIC SAFETY,2016,8,4,3,"(22,72)"
2016-08-04,12.98992643,77.59369,PUBLIC SAFETY,2016,8,4,3,"(22,72)"
2016-08-04,12.96744339,77.59369,PUBLIC SAFETY,2016,8,4,3,"(22,72)"
2016-08-04,12.96744339,77.59369,PUBLIC SAFETY,2016,8,4,3,"(22,72)"
2016-08-04,12.96744339,77.59369,PUBLIC SAFETY,2016,8,4,3,"(22,72)"
2016-08-05,12.96294678,77.59369,PUBLIC SAFETY,2016,8,5,4,"(22,72)"
2016-08-05,12.98992643,77.59369,PUBLIC SAFETY,2016,8,5,4,"(22,72)"
2016-08-05,12.96294678,77.59369,PUBLIC SAFETY,2016,8,5,4,"(22,72)"
2016-08-05,12.98992643,77.59369,PUBLIC SAFETY,2016,8,5,4,"(22,72)"
2016-08-05,12.89999427,77.59369,PUBLIC SAFETY,2016,8,5,4,"(21,72)"
2016-08-05,12.89999427,77.59369,PUBLIC SAFETY,2016,8,5,4,"(21,72)"
2016-08-06,12.96744339,77.59369,PUBLIC SAFETY,2016,8,6,5,"(22,72)"
2016-08-06,12.98093322,77.59369,PUBLIC SAFETY,2016,8,6,5,"(22,72)"
2016-08-06,12.98992643,77.59369,PUBLIC SAFETY,2016,8,6,5,"(22,72)"
2016-08-06,12.98093322,77.59369,PUBLIC SAFETY,2016,8,6,5,"(22,72)"
2016-08-06,12.96744339,77.59369,PUBLIC SAFETY,2016,8,6,5,"(22,72)"
2016-08-06,12.98992643,77.59369,PUBLIC SAFETY,2016,8,6,5,"(22,72)"
2016-08-07,12.96294678,77.59369,PUBLIC SAFETY,2016,8,7,6,"(22,72)"
2016-08-07,12.96294678,77.59369,PUBLIC SAFETY,2016,8,7,6,"(22,72)"
2016-08-07,12.97283932,77.59369,PUBLIC SAFETY,2016,8,7,6,"(22,72)"
2016-08-07,12.94496035,77.59369,PUBLIC SAFETY,2016,8,7,6,"(22,72)"
2016-08-08,12.99891965,77.59369,PUBLIC SAFETY,2016,8,8,0,"(22,72)"
2016-08-08,12.99891965,77.59369,PUBLIC SAFETY,2016,8,8,0,"(22,72)"
2016-08-08,12.85502819,77.59369,PUBLIC SAFETY,2016,8,8,0,"(20,72)"
2016-08-08,12.98093322,77.59369,PUBLIC SAFETY,2016,8,8,0,"(22,72)"
2016-08-08,12.98093322,77.59369,PUBLIC SAFETY,2016,8,8,0,"(22,72)"
2016-08-09,12.97643661,77.59369,PUBLIC SAFETY,2016,8,9,1,"(22,72)"
2016-08-09,12.97283932,77.59369,PUBLIC SAFETY,2016,8,9,1,"(22,72)"
2016-08-09,12.97283932,77.59369,PUBLIC SAFETY,2016,8,9,1,"(22,72)"
2016-08-09,12.99891965,77.59369,PUBLIC SAFETY,2016,8,9,1,"(22,72)"
2016-08-09,12.94496035,77.59369,PUBLIC SAFETY,2016,8,9,1,"(22,72)"
2016-08-09,12.98992643,77.59369,PUBLIC SAFETY,2016,8,9,1,"(22,72)"
2016-08-10,12.96744339,77.59369,PUBLIC SAFETY,2016,8,10,2,"(22,72)"
2016-08-10,12.96744339,77.59369,PUBLIC SAFETY,2016,8,10,2,"(22,72)"
2016-08-10,12.96744339,77.59369,PUBLIC SAFETY,2016,8,10,2,"(22,72)"
2016-08-10,12.9741883,77.59369,PUBLIC SAFETY,2016,8,10,2,"(22,72)"
2016-08-10,12.97643661,77.59369,PUBLIC SAFETY,2016,8,10,2,"(22,72)"
2016-08-10,12.96744339,77.59369,PUBLIC SAFETY,2016,8,10,2,"(22,72)"
2016-08-10,12.96744339,77.59369,PUBLIC SAFETY,2016,8,10,2,"(22,72)"
2016-08-10,12.99891965,77.59369,PUBLIC SAFETY,2016,8,10,2,"(22,72)"
2016-08-11,12.99891965,77.59369,PUBLIC SAFETY,2016,8,11,3,"(22,72)"
2016-08-11,12.99891965,77.59369,PUBLIC SAFETY,2016,8,11,3,"(22,72)"
2016-08-11,12.99891965,77.59369,PUBLIC SAFETY,2016,8,11,3,"(22,72)"
2016-08-11,12.99891965,77.59369,PUBLIC SAFETY,2016,8,11,3,"(22,72)"
2016-08-11,12.99891965,77.59369,PUBLIC SAFETY,2016,8,11,3,"(22,72)"
2016-08-12,12.99891965,77.59369,PUBLIC SAFETY,2016,8,12,4,"(22,72)"
2016-08-12,12.99891965,77.59369,PUBLIC SAFETY,2016,8,12,4,"(22,72)"
2016-08-12,12.99891965,77.59369,PUBLIC SAFETY,2016,8,12,4,"(22,72)"
2016-08-12,12.97194,77.59276713,PUBLIC SAFETY,2016,8,12,4,"(22,72)"
2016-08-13,12.9741883,77.59369,PUBLIC SAFETY,2016,8,13,5,"(22,72)"
2016-08-13,12.96744339,77.59369,PUBLIC SAFETY,2016,8,13,5,"(22,72)"
2016-08-13,12.98093322,77.59369,PUBLIC SAFETY,2016,8,13,5,"(22,72)"
2016-08-16,13.00791286,77.59369,PUBLIC SAFETY,2016,8,16,1,"(23,72)"
2016-08-16,13.00791286,77.59369,PUBLIC SAFETY,2016,8,16,1,"(23,72)"
2016-08-16,12.98992643,77.59369,PUBLIC SAFETY,2016,8,16,1,"(22,72)"
2016-08-16,12.9741883,77.59369,PUBLIC SAFETY,2016,8,16,1,"(22,72)"
2016-08-16,12.98093322,77.59369,PUBLIC SAFETY,2016,8,16,1,"(22,72)"
2016-08-16,12.98992643,77.59369,PUBLIC SAFETY,2016,8,16,1,"(22,72)"
2016-08-17,12.98992643,77.59369,PUBLIC SAFETY,2016,8,17,2,"(22,72)"
2016-08-17,12.98992643,77.59369,PUBLIC SAFETY,2016,8,17,2,"(22,72)"
2016-08-17,12.98992643,77.59369,PUBLIC SAFETY,2016,8,17,2,"(22,72)"
2016-08-17,12.9741883,77.59369,PUBLIC SAFETY,2016,8,17,2,"(22,72)"
2016-08-17,12.96744339,77.59369,PUBLIC SAFETY,2016,8,17,2,"(22,72)"
2016-08-18,12.96744339,77.59369,PUBLIC SAFETY,2016,8,18,3,"(22,72)"
2016-08-18,12.96744339,77.59369,PUBLIC SAFETY,2016,8,18,3,"(22,72)"
2016-08-18,12.98992643,77.59369,PUBLIC SAFETY,2016,8,18,3,"(22,72)"
2016-08-18,12.98992643,77.59369,PUBLIC SAFETY,2016,8,18,3,"(22,72)"
2016-08-18,12.9741883,77.59369,PUBLIC SAFETY,2016,8,18,3,"(22,72)"
2016-08-19,12.97283932,77.59369,PUBLIC SAFETY,2016,8,19,4,"(22,72)"
2016-08-19,13.00791286,77.59369,PUBLIC SAFETY,2016,8,19,4,"(23,72)"
2016-08-19,12.97283932,77.59369,PUBLIC SAFETY,2016,8,19,4,"(22,72)"
2016-08-19,13.00791286,77.59369,PUBLIC SAFETY,2016,8,19,4,"(23,72)"
2016-08-19,13.00791286,77.59369,PUBLIC SAFETY,2016,8,19,4,"(23,72)"
2016-08-19,12.98992643,77.59369,PUBLIC SAFETY,2016,8,19,4,"(22,72)"
2016-08-19,13.00791286,77.59369,PUBLIC SAFETY,2016,8,19,4,"(23,72)"
2016-08-20,12.97283932,77.59369,PUBLIC SAFETY,2016,8,20,5,"(22,72)"
2016-08-20,13.00791286,77.59369,PUBLIC SAFETY,2016,8,20,5,"(23,72)"
2016-08-20,13.00791286,77.59369,PUBLIC SAFETY,2016,8,20,5,"(23,72)"
2016-08-20,12.97014136,77.59369,PUBLIC SAFETY,2016,8,20,5,"(22,72)"
2016-08-21,12.98992643,77.59369,PUBLIC SAFETY,2016,8,21,6,"(22,72)"
2016-08-21,12.98093322,77.59369,PUBLIC SAFETY,2016,8,21,6,"(22,72)"
2016-08-21,12.98093322,77.59369,PUBLIC SAFETY,2016,8,21,6,"(22,72)"
2016-08-21,12.96744339,77.59369,PUBLIC SAFETY,2016,8,21,6,"(22,72)"
2016-08-21,12.96294678,77.59369,PUBLIC SAFETY,2016,8,21,6,"(22,72)"
2016-08-21,12.98992643,77.59369,PUBLIC SAFETY,2016,8,21,6,"(22,72)"
2016-08-22,12.96744339,77.59369,PUBLIC SAFETY,2016,8,22,0,"(22,72)"
2016-08-22,12.96294678,77.59369,PUBLIC SAFETY,2016,8,22,0,"(22,72)"
2016-08-22,12.96744339,77.59369,PUBLIC SAFETY,2016,8,22,0,"(22,72)"
2016-08-22,12.98992643,77.59369,PUBLIC SAFETY,2016,8,22,0,"(22,72)"
2016-08-22,12.98992643,77.59369,PUBLIC SAFETY,2016,8,22,0,"(22,72)"
2016-08-23,12.97014136,77.59369,PUBLIC SAFETY,2016,8,23,1,"(22,72)"
2016-08-23,12.97014136,77.59369,PUBLIC SAFETY,2016,8,23,1,"(22,72)"
2016-08-23,12.97014136,77.59369,PUBLIC SAFETY,2016,8,23,1,"(22,72)"
2016-08-23,13.00791286,77.59369,PUBLIC SAFETY,2016,8,23,1,"(23,72)"
2016-08-24,12.96744339,77.59369,PUBLIC SAFETY,2016,8,24,2,"(22,72)"
2016-08-25,12.98093322,77.59369,PUBLIC SAFETY,2016,8,25,3,"(22,72)"
2016-08-25,12.98093322,77.59369,PUBLIC SAFETY,2016,8,25,3,"(22,72)"
2016-08-25,12.96744339,77.59369,PUBLIC SAFETY,2016,8,25,3,"(22,72)"
2016-08-25,12.96744339,77.59369,PUBLIC SAFETY,2016,8,25,3,"(22,72)"
2016-08-25,12.96744339,77.59369,PUBLIC SAFETY,2016,8,25,3,"(22,72)"
2016-08-25,12.98093322,77.59369,PUBLIC SAFETY,2016,8,25,3,"(22,72)"
2016-08-25,12.98093322,77.59369,PUBLIC SAFETY,2016,8,25,3,"(22,72)"
2016-08-25,12.92697392,77.59369,PUBLIC SAFETY,2016,8,25,3,"(21,72)"
2016-08-25,12.92697392,77.59369,PUBLIC SAFETY,2016,8,25,3,"(21,72)"
2016-08-25,12.96294678,77.59369,PUBLIC SAFETY,2016,8,25,3,"(22,72)"
2016-08-27,12.96744339,77.59369,PUBLIC SAFETY,2016,8,27,5,"(22,72)"
2016-08-29,12.98093322,77.59369,PUBLIC SAFETY,2016,8,29,0,"(22,72)"
2016-08-29,12.96744339,77.59369,PUBLIC SAFETY,2016,8,29,0,"(22,72)"
2016-08-29,12.98093322,77.59369,PUBLIC SAFETY,2016,8,29,0,"(22,72)"
2016-08-29,12.98992643,77.59369,PUBLIC SAFETY,2016,8,29,0,"(22,72)"
2016-08-29,12.98992643,77.59369,PUBLIC SAFETY,2016,8,29,0,"(22,72)"
2016-08-30,12.98992643,77.59369,PUBLIC SAFETY,2016,8,30,1,"(22,72)"
2016-08-31,12.98093322,77.59369,PUBLIC SAFETY,2016,8,31,2,"(22,72)"
2016-08-31,12.96744339,77.59369,PUBLIC SAFETY,2016,8,31,2,"(22,72)"
2016-08-31,12.96744339,77.59369,PUBLIC SAFETY,2016,8,31,2,"(22,72)"
2016-08-31,12.96744339,77.59369,PUBLIC SAFETY,2016,8,31,2,"(22,72)"
2016-09-01,12.98093322,77.59369,PUBLIC SAFETY,2016,9,1,3,"(22,72)"
2016-09-06,12.98093322,77.59369,PUBLIC SAFETY,2016,9,6,1,"(22,72)"
2016-09-06,12.98992643,77.59369,PUBLIC SAFETY,2016,9,6,1,"(22,72)"
2016-09-07,12.95395357,77.59369,PUBLIC SAFETY,2016,9,7,2,"(22,72)"
2016-09-08,12.97643661,77.59369,PUBLIC SAFETY,2016,9,8,3,"(22,72)"
2016-09-10,12.98093322,77.59369,PUBLIC SAFETY,2016,9,10,5,"(22,72)"
2016-09-10,12.90898749,77.59369,PUBLIC SAFETY,2016,9,10,5,"(21,72)"
2016-09-12,12.98093322,77.59369,PUBLIC SAFETY,2016,9,12,0,"(22,72)"
2016-09-15,12.98093322,77.59369,PUBLIC SAFETY,2016,9,15,3,"(22,72)"
2016-09-16,12.98992643,77.59369,PUBLIC SAFETY,2016,9,16,4,"(22,72)"
2016-09-16,12.98093322,77.59369,PUBLIC SAFETY,2016,9,16,4,"(22,72)"
2016-09-17,13.00791286,77.59369,PUBLIC SAFETY,2016,9,17,5,"(23,72)"
2016-09-17,12.98992643,77.59369,PUBLIC SAFETY,2016,9,17,5,"(22,72)"
2016-09-20,12.98992643,77.59369,PUBLIC SAFETY,2016,9,20,1,"(22,72)"
2016-09-25,12.96294678,77.59369,PUBLIC SAFETY,2016,9,25,6,"(22,72)"
2016-09-25,12.96294678,77.59369,PUBLIC SAFETY,2016,9,25,6,"(22,72)"
2016-09-25,12.96294678,77.59369,PUBLIC SAFETY,2016,9,25,6,"(22,72)"
2016-09-28,12.96294678,77.59369,PUBLIC SAFETY,2016,9,28,2,"(22,72)"
2016-09-28,12.96294678,77.59369,PUBLIC SAFETY,2016,9,28,2,"(22,72)"
2016-09-28,12.96294678,77.59369,PUBLIC SAFETY,2016,9,28,2,"(22,72)"
2016-09-28,12.96294678,77.59369,PUBLIC SAFETY,2016,9,28,2,"(22,72)"
2016-09-28,12.98093322,77.59369,PUBLIC SAFETY,2016,9,28,2,"(22,72)"
2016-09-28,13.00664145,77.59369,PUBLIC SAFETY,2016,9,28,2,"(23,72)"
2016-09-30,12.96294678,77.59369,PUBLIC SAFETY,2016,9,30,4,"(22,72)"
2016-09-30,12.96294678,77.59369,PUBLIC SAFETY,2016,9,30,4,"(22,72)"
2016-09-30,12.96294678,77.59369,PUBLIC SAFETY,2016,9,30,4,"(22,72)"
2016-10-01,12.84603498,77.59369,PUBLIC SAFETY,2016,10,1,5,"(20,72)"
2016-10-05,12.98093322,77.59369,PUBLIC SAFETY,2016,10,5,2,"(22,72)"
2016-10-05,12.98093322,77.59369,PUBLIC SAFETY,2016,10,5,2,"(22,72)"
2016-10-21,12.82804854,77.59369,PUBLIC SAFETY,2016,10,21,4,"(20,72)"
2016-12-13,12.98992643,77.59369,PUBLIC SAFETY,2016,12,13,1,"(22,72)"
2017-01-22,12.95395357,77.59369,PUBLIC SAFETY,2017,1,22,6,"(22,72)"
2017-01-24,12.98992643,77.59369,PUBLIC SAFETY,2017,1,24,1,"(22,72)"
2017-01-24,12.98992643,77.59369,PUBLIC SAFETY,2017,1,24,1,"(22,72)"
2017-01-25,12.98093322,77.59369,PUBLIC SAFETY,2017,1,25,2,"(22,72)"
2017-01-25,12.96294678,77.59369,PUBLIC SAFETY,2017,1,25,2,"(22,72)"
2017-02-06,12.95395357,77.59369,PUBLIC SAFETY,2017,2,6,0,"(22,72)"
2017-02-08,12.95395357,77.59369,PUBLIC SAFETY,2017,2,8,2,"(22,72)"
2017-02-11,12.95395357,77.59369,PUBLIC SAFETY,2017,2,11,5,"(22,72)"
2017-02-24,12.98093322,77.59369,PUBLIC SAFETY,2017,2,24,4,"(22,72)"
2017-02-24,12.98992643,77.59369,PUBLIC SAFETY,2017,2,24,4,"(22,72)"
2017-03-01,12.95395357,77.59369,PUBLIC SAFETY,2017,3,1,2,"(22,72)"
2017-03-02,12.95395357,77.59369,PUBLIC SAFETY,2017,3,2,3,"(22,72)"
2017-03-08,12.95395357,77.59369,PUBLIC SAFETY,2017,3,8,2,"(22,72)"
2017-03-08,12.95395357,77.59369,PUBLIC SAFETY,2017,3,8,2,"(22,72)"
2017-03-08,12.95395357,77.59369,PUBLIC SAFETY,2017,3,8,2,"(22,72)"
2017-03-08,12.96294678,77.59369,PUBLIC SAFETY,2017,3,8,2,"(22,72)"
2017-03-08,12.96294678,77.59369,PUBLIC SAFETY,2017,3,8,2,"(22,72)"
2017-03-09,12.92697392,77.59369,PUBLIC SAFETY,2017,3,9,3,"(21,72)"
2017-03-10,12.98992643,77.59369,PUBLIC SAFETY,2017,3,10,4,"(22,72)"
2017-03-11,12.95395357,77.59369,PUBLIC SAFETY,2017,3,11,5,"(22,72)"
2017-03-11,12.95395357,77.59369,PUBLIC SAFETY,2017,3,11,5,"(22,72)"
2017-03-16,12.95395357,77.59369,PUBLIC SAFETY,2017,3,16,3,"(22,72)"
2017-03-17,12.94496035,77.59369,PUBLIC SAFETY,2017,3,17,4,"(22,72)"
2017-03-17,12.93596714,77.59369,PUBLIC SAFETY,2017,3,17,4,"(22,72)"
2017-03-17,12.96294678,77.59369,PUBLIC SAFETY,2017,3,17,4,"(22,72)"
2017-03-21,13.01690608,77.59369,PUBLIC SAFETY,2017,3,21,1,"(23,72)"
2017-03-22,13.01690608,77.59369,PUBLIC SAFETY,2017,3,22,2,"(23,72)"
2017-03-25,12.98992643,77.59369,PUBLIC SAFETY,2017,3,25,5,"(22,72)"
2017-03-25,13.01690608,77.59369,PUBLIC SAFETY,2017,3,25,5,"(23,72)"
2017-03-27,12.98093322,77.59369,PUBLIC SAFETY,2017,3,27,0,"(22,72)"
2017-03-27,12.98093322,77.59369,PUBLIC SAFETY,2017,3,27,0,"(22,72)"
2017-03-27,12.98093322,77.59369,PUBLIC SAFETY,2017,3,27,0,"(22,72)"
2017-03-27,12.98093322,77.59369,PUBLIC SAFETY,2017,3,27,0,"(22,72)"
2017-03-27,12.98093322,77.59369,PUBLIC SAFETY,2017,3,27,0,"(22,72)"
2017-03-27,12.98093322,77.59369,PUBLIC SAFETY,2017,3,27,0,"(22,72)"
2017-03-27,12.97191659,77.70443478,PUBLIC SAFETY,2017,3,27,0,"(22,75)"
2017-03-28,12.96294678,77.59369,PUBLIC SAFETY,2017,3,28,1,"(22,72)"
2017-03-28,12.94496035,77.59369,PUBLIC SAFETY,2017,3,28,1,"(22,72)"
2017-03-28,13.00791286,77.59369,PUBLIC SAFETY,2017,3,28,1,"(23,72)"
2017-03-30,12.99984514,77.59369,PUBLIC SAFETY,2017,3,30,3,"(22,72)"
2017-03-30,13.00791286,77.59369,PUBLIC SAFETY,2017,3,30,3,"(23,72)"
2017-03-31,12.96294678,77.59369,PUBLIC SAFETY,2017,3,31,4,"(22,72)"
2017-04-01,12.95395357,77.59369,PUBLIC SAFETY,2017,4,1,5,"(22,72)"
2017-04-01,12.95395357,77.59369,PUBLIC SAFETY,2017,4,1,5,"(22,72)"
2017-04-02,12.98992643,77.59369,PUBLIC SAFETY,2017,4,2,6,"(22,72)"
2017-04-03,12.96294678,77.59369,PUBLIC SAFETY,2017,4,3,0,"(22,72)"
2017-04-03,12.96294678,77.59369,PUBLIC SAFETY,2017,4,3,0,"(22,72)"
